id,zpid,name,category
17495,25673466,Laguna Beach High School,school
17500,25673466,Ralphs,grocery store
17502,25549944,Aliso and Wood Canyons Wilderness Park,park
17505,25709892,Aliso and Wood Canyons Wilderness Park,park
17511,25709939,Aliso and Wood Canyons Wilderness Park,park
17517,25542535,Aliso and Wood Canyons Wilderness Park,park
17523,25690856,Laguna Beach High School,school
17524,25690856,Aliso and Wood Canyons Wilderness Park,park
17525,25690856,Treasure Island Park,park
17530,25690856,Ralphs,grocery store
17533,2119499532,Laguna Beach High School,school
17534,2119499532,Aliso and Wood Canyons Wilderness Park,park
17535,2119499532,Treasure Island Park,park
17540,2119499532,Ralphs,grocery store
17543,2056111118,Laguna Beach High School,school
17548,2056111118,Ralphs,grocery store
17550,25141614,Aliso and Wood Canyons Wilderness Park,park
17554,25141614,Badlands Park,park
17555,25542550,Aliso and Wood Canyons Wilderness Park,park
17562,25696342,Heisler Park,park
17564,25696342,Crescent Bay Point Park,park
17565,25696342,Whole Foods Market,grocery store
17575,25141340,Aliso and Wood Canyons Wilderness Park,park
17576,25141340,Treasure Island Park,park
17585,25711888,Laguna Beach High School,school
17587,25711888,Heisler Park,park
17589,25711888,Crescent Bay Point Park,park
17590,25711888,Whole Foods Market,grocery store
17594,25711888,Ralphs,grocery store
17598,25709943,Aliso and Wood Canyons Wilderness Park,park
17604,25141580,Aliso and Wood Canyons Wilderness Park,park
17605,25141580,Treasure Island Park,park
17612,25141580,Badlands Park,park
17613,25555584,Laguna Beach High School,school
17614,25555584,Aliso and Wood Canyons Wilderness Park,park
17617,25555584,Whole Foods Market,grocery store
17619,25555584,Top of the World Elementary School,school
17620,25555584,Ralphs,grocery store
17622,25555584,Thurston Middle School,school
17623,25556512,Laguna Beach High School,school
17624,25556512,Aliso and Wood Canyons Wilderness Park,park
17626,25556512,Heisler Park,park
17627,25556512,Whole Foods Market,grocery store
17631,25556512,Ralphs,grocery store
17633,25556512,Thurston Middle School,school
17635,25559889,Aliso and Wood Canyons Wilderness Park,park
17642,25557524,Laguna Beach High School,school
17643,25557524,Aliso and Wood Canyons Wilderness Park,park
17645,25557524,Heisler Park,park
17646,25557524,Whole Foods Market,grocery store
17650,25557524,Ralphs,grocery store
17652,25557524,Thurston Middle School,school
17655,25555716,Aliso and Wood Canyons Wilderness Park,park
17657,25555716,Top of the World Elementary School,school
17658,25555716,Thurston Middle School,school
17659,25573294,Aliso and Wood Canyons Wilderness Park,park
17660,25573294,Treasure Island Park,park
17672,25556550,Laguna Beach High School,school
17673,25556550,Aliso and Wood Canyons Wilderness Park,park
17676,25556550,Whole Foods Market,grocery store
17679,25556550,Top of the World Elementary School,school
17681,25556550,Ralphs,grocery store
17683,25556550,Thurston Middle School,school
17686,25540600,Mission Viejo High School,school
17688,25540600,Lomarena Elementary School,school
17699,25540600,Ralphs,grocery store
17700,25540600,Valencia Elementary School,school
17701,25540600,La Paz Intermediate School,school
17706,25541621,Ralphs,grocery store
17707,25541621,Laguna Hills High School,school
17709,25541621,Lomarena Elementary School,school
17721,25541621,Valencia Elementary School,school
17732,2077082546,Los Olivos Community Park,park
17748,25541384,Aliso and Wood Canyons Wilderness Park,park
17749,25541384,Laguna Hills High School,school
17754,25541384,Lomarena Elementary School,school
17762,25541384,Ralphs,grocery store
17765,25541384,Trader Joe's,grocery store
17768,25540815,Mission Viejo High School,school
17769,25540815,Laguna Hills High School,school
17771,25540815,Lomarena Elementary School,school
17783,25540815,Ralphs,grocery store
17785,25540815,Valencia Elementary School,school
17786,25540815,La Paz Intermediate School,school
17796,25714327,Los Olivos Community Park,park
17799,25540849,Mission Viejo High School,school
17800,25540849,Laguna Hills High School,school
17803,25540849,Lomarena Elementary School,school
17815,25540849,Ralphs,grocery store
17816,25540849,Valencia Elementary School,school
17832,25545664,Aliso and Wood Canyons Wilderness Park,park
17833,25545664,Laguna Hills High School,school
17836,25545664,Aliso Viejo Middle School,school
17839,25545664,Lomarena Elementary School,school
17845,25545664,Ralphs,grocery store
17846,25545664,Valencia Elementary School,school
17851,25545742,Aliso and Wood Canyons Wilderness Park,park
17852,25545742,Laguna Hills High School,school
17856,25545742,Aliso Viejo Middle School,school
17857,25545742,Aliso Viejo Community Park,park
17861,25545742,Lomarena Elementary School,school
17868,25545742,Ralphs,grocery store
17871,25540851,Mission Viejo High School,school
17872,25540851,Laguna Hills High School,school
17875,25540851,Lomarena Elementary School,school
17887,25540851,Ralphs,grocery store
17888,25540851,Valencia Elementary School,school
17892,25540956,Mission Viejo High School,school
17894,25540956,Lomarena Elementary School,school
17904,25540956,Valencia Elementary School,school
17905,25540956,La Paz Intermediate School,school
17907,25540956,Linda Vista Elementary School,school
17908,25540956,Cordillera Elementary School,school
17909,25540956,Del Cerro Elementary School,school
17914,25547151,Ralphs,grocery store
17944,25706799,Los Olivos Community Park,park
17956,2054005687,Los Olivos Community Park,park
17979,25706767,Los Olivos Community Park,park
17982,25541597,Sprouts Farmers Market,grocery store
17984,25541597,Ralphs,grocery store
17985,25541597,Laguna Hills High School,school
17986,25541597,Lomarena Elementary School,school
18009,25714376,Los Olivos Community Park,park
18013,25540983,Mission Viejo High School,school
18015,25540983,Lomarena Elementary School,school
18025,25540983,Valencia Elementary School,school
18027,25540983,La Paz Intermediate School,school
18029,25540983,Linda Vista Elementary School,school
18030,25540983,Del Cerro Elementary School,school
18041,25704118,Aliso and Wood Canyons Wilderness Park,park
18042,25704118,Laguna Hills High School,school
18046,25704118,Lomarena Elementary School,school
18056,25704118,Ralphs,grocery store
18058,25704118,Valencia Elementary School,school
18061,25541137,Aliso and Wood Canyons Wilderness Park,park
18062,25541137,Laguna Hills High School,school
18065,25541137,Lomarena Elementary School,school
18075,25541137,Ralphs,grocery store
18077,25541137,Valencia Elementary School,school
18090,25657849,Los Olivos Community Park,park
18093,25551681,Costco,grocery store
18095,25551681,Laguna Niguel Elementary School,school
18096,25551681,Marian Bergeson Elementary School,school
18109,25545564,Laguna Hills High School,school
18113,25545564,Lomarena Elementary School,school
18121,25545564,Ralphs,grocery store
18122,25545564,Valencia Elementary School,school
18134,25714275,Los Olivos Community Park,park
18146,25706863,Los Olivos Community Park,park
18149,25540503,Mission Viejo High School,school
18152,25540503,Lomarena Elementary School,school
18161,25540503,Ralphs,grocery store
18162,25540503,Valencia Elementary School,school
18164,25540503,La Paz Intermediate School,school
18167,25540503,Linda Vista Elementary School,school
18177,25706754,Los Olivos Community Park,park
18189,25657854,Los Olivos Community Park,park
18192,25541294,Aliso and Wood Canyons Wilderness Park,park
18193,25541294,Laguna Hills High School,school
18197,25541294,Lomarena Elementary School,school
18207,25541294,Ralphs,grocery store
18208,25541294,Valencia Elementary School,school
18211,25541294,Trader Joe's,grocery store
18212,25540215,Mission Viejo High School,school
18213,25540215,Laguna Hills High School,school
18215,25540215,Lomarena Elementary School,school
18228,25540215,Ralphs,grocery store
18229,25540215,Valencia Elementary School,school
18230,25540215,La Paz Intermediate School,school
18248,25727732,Los Olivos Community Park,park
18252,25664036,Aliso and Wood Canyons Wilderness Park,park
18254,25664036,Costco,grocery store
18257,25664036,Laguna Hills High School,school
18262,25664036,Aliso Viejo Middle School,school
18263,25664036,Aliso Viejo Community Park,park
18271,25763258,Aliso and Wood Canyons Wilderness Park,park
18272,25763258,Laguna Hills High School,school
18277,25763258,Aliso Viejo Middle School,school
18278,25763258,Aliso Viejo Community Park,park
18289,25763258,Ralphs,grocery store
18300,25750849,Los Olivos Community Park,park
18303,25551285,Marian Bergeson Elementary School,school
18312,25551032,Aliso and Wood Canyons Wilderness Park,park
18314,25551032,Costco,grocery store
18317,25551032,Laguna Hills High School,school
18322,25551032,Aliso Viejo Middle School,school
18323,25551032,Aliso Viejo Community Park,park
18329,25551032,Ralphs,grocery store
18332,25546370,Aliso and Wood Canyons Wilderness Park,park
18333,25546370,Laguna Hills High School,school
18336,25546370,Aliso Viejo Middle School,school
18340,25546370,Lomarena Elementary School,school
18345,25546370,Ralphs,grocery store
18346,25546370,Valencia Elementary School,school
18360,25657809,Los Olivos Community Park,park
18363,25547368,Mission Viejo High School,school
18365,25547368,Lomarena Elementary School,school
18371,25547368,Valencia Elementary School,school
18373,25547368,La Paz Intermediate School,school
18375,25547368,Linda Vista Elementary School,school
18385,25750907,Los Olivos Community Park,park
18388,25744819,Aliso and Wood Canyons Wilderness Park,park
18390,25744819,Laguna Hills High School,school
18395,25744819,Aliso Viejo Middle School,school
18396,25744819,Aliso Viejo Community Park,park
18403,25744819,Lomarena Elementary School,school
18408,25763203,Aliso and Wood Canyons Wilderness Park,park
18409,25763203,Laguna Hills High School,school
18414,25763203,Aliso Viejo Middle School,school
18415,25763203,Aliso Viejo Community Park,park
18426,25763203,Ralphs,grocery store
18430,25547825,Lomarena Elementary School,school
18434,25547825,Ralphs,grocery store
18435,25547825,Valencia Elementary School,school
18446,25547801,Valencia Elementary School,school
18459,25750693,Los Olivos Community Park,park
18471,25750961,Los Olivos Community Park,park
18474,25744896,Aliso and Wood Canyons Wilderness Park,park
18476,25744896,Laguna Hills High School,school
18481,25744896,Aliso Viejo Middle School,school
18482,25744896,Aliso Viejo Community Park,park
18489,25744896,Lomarena Elementary School,school
18493,25744896,Ralphs,grocery store
18495,25547303,Aliso and Wood Canyons Wilderness Park,park
18496,25547303,Costco,grocery store
18501,25547303,Aliso Viejo Middle School,school
18502,25547303,Aliso Viejo Community Park,park
18513,25546664,Aliso and Wood Canyons Wilderness Park,park
18514,25546664,Laguna Hills High School,school
18519,25546664,Aliso Viejo Middle School,school
18526,25546664,Lomarena Elementary School,school
18532,25546664,Ralphs,grocery store
18533,25541406,Sprouts Farmers Market,grocery store
18535,25541406,Aliso and Wood Canyons Wilderness Park,park
18536,25541406,Ralphs,grocery store
18537,25541406,Laguna Hills High School,school
18541,25541406,Lomarena Elementary School,school
18552,25546269,Aliso and Wood Canyons Wilderness Park,park
18553,25546269,Laguna Hills High School,school
18557,25546269,Aliso Viejo Middle School,school
18558,25546269,Aliso Viejo Community Park,park
18565,25546269,Lomarena Elementary School,school
18572,25546345,Aliso and Wood Canyons Wilderness Park,park
18573,25546345,Laguna Hills High School,school
18576,25546345,Aliso Viejo Middle School,school
18579,25546345,Lomarena Elementary School,school
18585,25546345,Ralphs,grocery store
18586,25546345,Valencia Elementary School,school
18591,25546444,Aliso and Wood Canyons Wilderness Park,park
18592,25546444,Laguna Hills High School,school
18597,25546444,Aliso Viejo Middle School,school
18611,25547703,Lomarena Elementary School,school
18616,25547703,Ralphs,grocery store
18617,25547703,Valencia Elementary School,school
18627,25547782,Valencia Elementary School,school
18631,25763220,Aliso and Wood Canyons Wilderness Park,park
18632,25763220,Laguna Hills High School,school
18637,25763220,Aliso Viejo Middle School,school
18638,25763220,Aliso Viejo Community Park,park
18649,25763220,Ralphs,grocery store
18651,25546706,Aliso and Wood Canyons Wilderness Park,park
18652,25546706,Laguna Hills High School,school
18656,25546706,Aliso Viejo Middle School,school
18662,25546706,Lomarena Elementary School,school
18670,25546706,Ralphs,grocery store
18681,25658036,Los Olivos Community Park,park
18693,38433758,Los Olivos Community Park,park
18696,25763213,Aliso and Wood Canyons Wilderness Park,park
18698,25763213,Laguna Hills High School,school
18703,25763213,Aliso Viejo Middle School,school
18704,25763213,Aliso Viejo Community Park,park
18711,25763213,Lomarena Elementary School,school
18716,25546762,Aliso and Wood Canyons Wilderness Park,park
18717,25546762,Laguna Hills High School,school
18721,25546762,Aliso Viejo Middle School,school
18728,25546762,Lomarena Elementary School,school
18734,25546762,Ralphs,grocery store
18736,25546425,Aliso and Wood Canyons Wilderness Park,park
18737,25546425,Laguna Hills High School,school
18742,25546425,Aliso Viejo Middle School,school
18753,25546425,Ralphs,grocery store
18762,25547576,Mission Viejo High School,school
18763,25547576,Laguna Hills High School,school
18766,25547576,Lomarena Elementary School,school
18776,25547576,Ralphs,grocery store
18777,25547576,Valencia Elementary School,school
18779,25547576,La Paz Intermediate School,school
18780,25547576,Linda Vista Elementary School,school
18782,25546724,Aliso and Wood Canyons Wilderness Park,park
18783,25546724,Laguna Hills High School,school
18787,25546724,Aliso Viejo Middle School,school
18788,25546724,Aliso Viejo Community Park,park
18794,25546724,Lomarena Elementary School,school
18801,25546724,Ralphs,grocery store
18802,25546690,Aliso and Wood Canyons Wilderness Park,park
18803,25546690,Laguna Hills High School,school
18807,25546690,Aliso Viejo Middle School,school
18813,25546690,Lomarena Elementary School,school
18821,25546690,Ralphs,grocery store
18822,2114332640,Aliso and Wood Canyons Wilderness Park,park
18823,2114332640,Laguna Hills High School,school
18828,2114332640,Aliso Viejo Middle School,school
18829,2114332640,Aliso Viejo Community Park,park
18837,2114332640,Lomarena Elementary School,school
18842,25547390,Mission Viejo High School,school
18848,25547390,Valencia Elementary School,school
18850,25547390,La Paz Intermediate School,school
18852,25547390,Linda Vista Elementary School,school
18854,25664111,Aliso and Wood Canyons Wilderness Park,park
18856,25664111,Costco,grocery store
18859,25664111,Laguna Hills High School,school
18864,25664111,Aliso Viejo Middle School,school
18865,25664111,Aliso Viejo Community Park,park
18871,25664111,Ralphs,grocery store
18905,25743588,Valencia Elementary School,school
18911,25551237,Marian Bergeson Elementary School,school
18913,25551237,Costco,grocery store
18922,25574741,Aliso and Wood Canyons Wilderness Park,park
18923,25574741,Badlands Park,park
18924,25553313,Capistrano Valley High School,school
18925,25553313,Albertsons,grocery store
18926,25553313,Niguel Hills Middle School,school
18933,25553313,Hidden Hills Elementary School,school
18936,25553313,Community Roots Academy,school
18940,25553341,Albertsons,grocery store
18941,25553341,Niguel Hills Middle School,school
18948,25553341,Hidden Hills Elementary School,school
18951,25553341,Community Roots Academy,school
18956,25568375,Niguel Botanical Preserve,park
18957,25568375,Laguna Niguel Regional Park,park
18959,25568375,Albertsons,grocery store
18968,25568375,Hidden Hills Elementary School,school
18970,25568375,Community Roots Academy,school
18972,25580944,Aliso and Wood Canyons Wilderness Park,park
18975,25580944,Badlands Park,park
18978,25580944,John Malcom Elementary School,school
18983,25571936,Aliso and Wood Canyons Wilderness Park,park
18984,25571936,Whole Foods Market,grocery store
18986,25571936,Niguel Botanical Preserve,park
18987,25571936,Laguna Niguel Regional Park,park
18988,25571936,Albertsons,grocery store
18994,25571936,Moulton Elementary School,school
18999,25553123,Niguel Botanical Preserve,park
19000,25553123,Laguna Niguel Regional Park,park
19002,25553123,Albertsons,grocery store
19003,25553123,Niguel Hills Middle School,school
19011,25553123,Hidden Hills Elementary School,school
19014,25553123,Community Roots Academy,school
19017,25574633,Aliso and Wood Canyons Wilderness Park,park
19018,25574633,Badlands Park,park
19020,25574765,Aliso and Wood Canyons Wilderness Park,park
19021,25574765,Badlands Park,park
19023,25553187,Albertsons,grocery store
19024,25553187,Niguel Hills Middle School,school
19031,25553187,Hidden Hills Elementary School,school
19034,25553187,Community Roots Academy,school
19038,25571923,Aliso and Wood Canyons Wilderness Park,park
19039,25571923,Whole Foods Market,grocery store
19041,25571923,Niguel Botanical Preserve,park
19042,25571923,Laguna Niguel Regional Park,park
19043,25571923,Albertsons,grocery store
19049,25571923,Moulton Elementary School,school
19052,25574557,Aliso and Wood Canyons Wilderness Park,park
19053,25574557,Badlands Park,park
19057,25553409,Marian Bergeson Elementary School,school
19058,25553409,Laguna Niguel Regional Park,park
19060,25553409,Niguel Hills Middle School,school
19067,25553409,Hidden Hills Elementary School,school
19070,25553409,Community Roots Academy,school
19074,25681416,Aliso and Wood Canyons Wilderness Park,park
19075,25681416,Badlands Park,park
19079,25681416,John Malcom Elementary School,school
19082,25574830,Aliso and Wood Canyons Wilderness Park,park
19083,25574830,Badlands Park,park
19085,25698883,Aliso and Wood Canyons Wilderness Park,park
19087,25698883,Niguel Botanical Preserve,park
19088,25698883,Laguna Niguel Regional Park,park
19089,25698883,Albertsons,grocery store
19094,25698883,Moulton Elementary School,school
19096,25698883,Community Roots Academy,school
19101,25568737,Aliso and Wood Canyons Wilderness Park,park
19102,25568737,Costco,grocery store
19103,25568737,Whole Foods Market,grocery store
19104,25568737,Laguna Niguel Elementary School,school
19105,25568737,Marian Bergeson Elementary School,school
19108,25568737,Laguna Niguel Regional Park,park
19116,25571605,Aliso and Wood Canyons Wilderness Park,park
19118,25571605,Niguel Botanical Preserve,park
19119,25571605,Laguna Niguel Regional Park,park
19120,25571605,Albertsons,grocery store
19125,25571605,Moulton Elementary School,school
19128,25571933,Aliso and Wood Canyons Wilderness Park,park
19129,25571933,Whole Foods Market,grocery store
19131,25571933,Niguel Botanical Preserve,park
19132,25571933,Laguna Niguel Regional Park,park
19133,25571933,Albertsons,grocery store
19139,25571933,Moulton Elementary School,school
19143,25684127,Aliso and Wood Canyons Wilderness Park,park
19144,25684127,Badlands Park,park
19148,25684127,John Malcom Elementary School,school
19150,25568695,Aliso Niguel High School,school
19152,25568695,Aliso and Wood Canyons Wilderness Park,park
19153,25568695,Costco,grocery store
19154,25568695,Whole Foods Market,grocery store
19155,25568695,Laguna Niguel Elementary School,school
19156,25568695,Marian Bergeson Elementary School,school
19159,25568695,Laguna Niguel Regional Park,park
19169,25574634,Aliso and Wood Canyons Wilderness Park,park
19170,25574634,Badlands Park,park
19182,25571587,Aliso and Wood Canyons Wilderness Park,park
19184,25571587,Niguel Botanical Preserve,park
19185,25571587,Laguna Niguel Regional Park,park
19186,25571587,Albertsons,grocery store
19190,25571587,Moulton Elementary School,school
19193,25574591,Aliso and Wood Canyons Wilderness Park,park
19194,25574591,Badlands Park,park
19197,25553342,Albertsons,grocery store
19198,25553342,Niguel Hills Middle School,school
19205,25553342,Hidden Hills Elementary School,school
19208,25553342,Community Roots Academy,school
19212,25574771,Aliso and Wood Canyons Wilderness Park,park
19213,25574771,Badlands Park,park
19215,25568669,Aliso and Wood Canyons Wilderness Park,park
19216,25568669,Costco,grocery store
19217,25568669,Whole Foods Market,grocery store
19218,25568669,Laguna Niguel Elementary School,school
19219,25568669,Marian Bergeson Elementary School,school
19222,25568669,Laguna Niguel Regional Park,park
19239,25568770,Whole Foods Market,grocery store
19240,25568770,Laguna Niguel Elementary School,school
19241,25568770,Marian Bergeson Elementary School,school
19243,25568770,Laguna Niguel Regional Park,park
19250,25684114,Aliso and Wood Canyons Wilderness Park,park
19251,25684114,Badlands Park,park
19255,25684114,John Malcom Elementary School,school
19257,25571764,Aliso and Wood Canyons Wilderness Park,park
19259,25571764,Niguel Botanical Preserve,park
19260,25571764,Laguna Niguel Regional Park,park
19261,25571764,Albertsons,grocery store
19266,25571764,Moulton Elementary School,school
19270,25571760,Aliso and Wood Canyons Wilderness Park,park
19272,25571760,Niguel Botanical Preserve,park
19273,25571760,Laguna Niguel Regional Park,park
19274,25571760,Albertsons,grocery store
19279,25571760,Moulton Elementary School,school
19281,25574551,Aliso and Wood Canyons Wilderness Park,park
19282,25574551,Badlands Park,park
19286,25553177,Laguna Niguel Regional Park,park
19288,25553177,Albertsons,grocery store
19289,25553177,Niguel Hills Middle School,school
19296,25553177,Hidden Hills Elementary School,school
19299,25553177,Community Roots Academy,school
19303,25568563,Aliso Niguel High School,school
19305,25568563,Aliso and Wood Canyons Wilderness Park,park
19306,25568563,Costco,grocery store
19307,25568563,Whole Foods Market,grocery store
19308,25568563,Laguna Niguel Elementary School,school
19311,25568563,Laguna Niguel Regional Park,park
19319,25553299,Marian Bergeson Elementary School,school
19320,25553299,Laguna Niguel Regional Park,park
19321,25553299,Capistrano Valley High School,school
19323,25553299,Niguel Hills Middle School,school
19324,25553299,Costco,grocery store
19334,25553299,Community Roots Academy,school
19337,25575922,Aliso and Wood Canyons Wilderness Park,park
19344,25575922,John Malcom Elementary School,school
19346,25574795,Aliso and Wood Canyons Wilderness Park,park
19347,25574795,Badlands Park,park
19348,25681390,Aliso and Wood Canyons Wilderness Park,park
19349,25681390,Badlands Park,park
19353,25681390,John Malcom Elementary School,school
19356,25575701,Aliso and Wood Canyons Wilderness Park,park
19358,25575701,Niguel Botanical Preserve,park
19360,25575701,Albertsons,grocery store
19362,25575701,Moulton Elementary School,school
19369,25677916,Albertsons,grocery store
19373,25677916,El Camino Real Park,park
19379,25677916,Hidden Hills Elementary School,school
19381,25677916,George White Elementary School,school
19382,25554066,Marian Bergeson Elementary School,school
19383,25554066,Capistrano Valley High School,school
19385,25554066,Niguel Hills Middle School,school
19386,25554066,Costco,grocery store
19399,25771854,Aliso and Wood Canyons Wilderness Park,park
19403,25771854,Badlands Park,park
19404,25553755,Marian Bergeson Elementary School,school
19405,25553755,Capistrano Valley High School,school
19407,25553755,Niguel Hills Middle School,school
19408,25553755,Costco,grocery store
19418,25553755,Community Roots Academy,school
19423,25554829,Niguel Botanical Preserve,park
19425,25554829,Albertsons,grocery store
19434,25554829,Hidden Hills Elementary School,school
19437,25554829,George White Elementary School,school
19439,25554829,Community Roots Academy,school
19441,25575300,Aliso and Wood Canyons Wilderness Park,park
19442,25575300,Badlands Park,park
19446,25575300,John Malcom Elementary School,school
19448,25764692,Ralphs,grocery store
19454,25764692,John Malcom Elementary School,school
19459,25764692,Trader Joe's,grocery store
19462,25568872,Aliso and Wood Canyons Wilderness Park,park
19464,25568872,Niguel Botanical Preserve,park
19465,25568872,Laguna Niguel Regional Park,park
19466,25568872,Albertsons,grocery store
19471,25568872,Moulton Elementary School,school
19475,25568872,Community Roots Academy,school
19480,246150559,Aliso and Wood Canyons Wilderness Park,park
19481,246150559,Albertsons,grocery store
19482,246150559,Moulton Elementary School,school
19487,25760772,Capistrano Valley High School,school
19489,25760772,Albertsons,grocery store
19490,25760772,Niguel Hills Middle School,school
19501,25760772,Hidden Hills Elementary School,school
19504,25760772,Community Roots Academy,school
19507,25696434,Marian Bergeson Elementary School,school
19508,25696434,Niguel Botanical Preserve,park
19509,25696434,Laguna Niguel Regional Park,park
19511,25696434,Niguel Hills Middle School,school
19520,25696434,Hidden Hills Elementary School,school
19523,25696434,Community Roots Academy,school
19527,25576082,Niguel Botanical Preserve,park
19539,25764728,Ralphs,grocery store
19546,25764728,John Malcom Elementary School,school
19551,25764728,Trader Joe's,grocery store
19554,25562249,Albertsons,grocery store
19558,25562249,El Camino Real Park,park
19564,25562249,George White Elementary School,school
19567,25561887,Albertsons,grocery store
19577,25561887,Hidden Hills Elementary School,school
19580,25561887,George White Elementary School,school
19582,25695907,Albertsons,grocery store
19593,25695907,Hidden Hills Elementary School,school
19596,25695907,George White Elementary School,school
19598,25695907,Community Roots Academy,school
19600,25754319,Aliso Niguel High School,school
19602,25754319,Aliso and Wood Canyons Wilderness Park,park
19604,25754319,Costco,grocery store
19606,25754319,Laguna Niguel Elementary School,school
19610,25754319,Aliso Viejo Middle School,school
19611,25754319,Aliso Viejo Community Park,park
19620,25569331,Aliso and Wood Canyons Wilderness Park,park
19621,25569331,Whole Foods Market,grocery store
19623,25569331,Laguna Niguel Elementary School,school
19624,25569331,Niguel Botanical Preserve,park
19625,25569331,Laguna Niguel Regional Park,park
19634,25569331,Community Roots Academy,school
19637,25775263,Aliso Niguel High School,school
19639,25775263,Aliso and Wood Canyons Wilderness Park,park
19641,25775263,Costco,grocery store
19643,25775263,Whole Foods Market,grocery store
19644,25775263,Laguna Niguel Elementary School,school
19647,25775263,Laguna Niguel Regional Park,park
19649,25775263,Aliso Viejo Middle School,school
19650,25775263,Aliso Viejo Community Park,park
19658,25566680,Niguel Botanical Preserve,park
19659,25566680,Laguna Niguel Regional Park,park
19661,25566680,Albertsons,grocery store
19662,25566680,Niguel Hills Middle School,school
19670,25566680,Hidden Hills Elementary School,school
19673,25566680,Community Roots Academy,school
19676,25767344,Ralphs,grocery store
19677,25767344,Dana Hills High School,school
19689,25767344,John Malcom Elementary School,school
19694,25767344,Trader Joe's,grocery store
19697,25761205,Albertsons,grocery store
19699,25761205,Niguel Hills Middle School,school
19710,25761205,Hidden Hills Elementary School,school
19713,25761205,George White Elementary School,school
19716,25555003,Niguel Botanical Preserve,park
19718,25555003,Albertsons,grocery store
19719,25555003,Niguel Hills Middle School,school
19727,25555003,Hidden Hills Elementary School,school
19729,25555003,George White Elementary School,school
19731,25555003,Community Roots Academy,school
19734,25771921,Aliso and Wood Canyons Wilderness Park,park
19737,25771921,Badlands Park,park
19739,25554810,Niguel Botanical Preserve,park
19741,25554810,Albertsons,grocery store
19750,25554810,Hidden Hills Elementary School,school
19753,25554810,George White Elementary School,school
19755,25554810,Community Roots Academy,school
19758,25761087,Albertsons,grocery store
19760,25761087,Niguel Hills Middle School,school
19769,25761087,Hidden Hills Elementary School,school
19772,25761087,George White Elementary School,school
19774,25761087,Community Roots Academy,school
19777,25554814,Niguel Botanical Preserve,park
19779,25554814,Albertsons,grocery store
19788,25554814,Hidden Hills Elementary School,school
19791,25554814,George White Elementary School,school
19793,25554814,Community Roots Academy,school
19795,25569192,Aliso Niguel High School,school
19796,25569192,Aliso and Wood Canyons Wilderness Park,park
19797,25569192,Whole Foods Market,grocery store
19799,25569192,Laguna Niguel Elementary School,school
19800,25569192,Niguel Botanical Preserve,park
19802,25569192,Laguna Niguel Regional Park,park
19811,25575502,Aliso and Wood Canyons Wilderness Park,park
19814,25575502,Badlands Park,park
19815,25754302,Aliso Niguel High School,school
19817,25754302,Aliso and Wood Canyons Wilderness Park,park
19819,25754302,Costco,grocery store
19821,25754302,Laguna Niguel Elementary School,school
19825,25754302,Aliso Viejo Middle School,school
19826,25754302,Aliso Viejo Community Park,park
19835,25766661,Aliso and Wood Canyons Wilderness Park,park
19836,25766661,Salt Creek Beach Park,park
19838,25766661,Ralphs,grocery store
19847,25766661,John Malcom Elementary School,school
19860,25562283,George White Elementary School,school
19874,25566835,Niguel Botanical Preserve,park
19876,25566835,Albertsons,grocery store
19886,25566835,Hidden Hills Elementary School,school
19888,25566835,George White Elementary School,school
19890,25566835,Community Roots Academy,school
19892,25761261,Marian Bergeson Elementary School,school
19893,25761261,Capistrano Valley High School,school
19895,25761261,Niguel Hills Middle School,school
19896,25761261,Costco,grocery store
19908,25582172,Salt Creek Beach Park,park
19910,25582172,Ralphs,grocery store
19918,25582172,John Malcom Elementary School,school
19922,25582172,Trader Joe's,grocery store
19925,25697830,Laguna Niguel Elementary School,school
19926,25697830,Marian Bergeson Elementary School,school
19928,25697830,Laguna Niguel Regional Park,park
19930,25697830,Niguel Hills Middle School,school
19931,25697830,Costco,grocery store
19938,25554373,Capistrano Valley High School,school
19939,25554373,Albertsons,grocery store
19940,25554373,Niguel Hills Middle School,school
19948,25554373,Hidden Hills Elementary School,school
19951,25554373,Community Roots Academy,school
19957,25566550,Albertsons,grocery store
19968,25566550,Hidden Hills Elementary School,school
19971,25566550,George White Elementary School,school
19973,25566550,Community Roots Academy,school
19975,25771763,Aliso and Wood Canyons Wilderness Park,park
19978,25771763,Badlands Park,park
19979,2055981907,Aliso and Wood Canyons Wilderness Park,park
19981,2055981907,Badlands Park,park
19989,25562700,El Camino Real Park,park
19999,25562700,George White Elementary School,school
20001,25575622,Aliso and Wood Canyons Wilderness Park,park
20004,25575622,Badlands Park,park
20005,25764325,Laguna Niguel Elementary School,school
20006,25764325,Marian Bergeson Elementary School,school
20008,25764325,Laguna Niguel Regional Park,park
20010,25764325,Costco,grocery store
20018,25570673,Laguna Niguel Elementary School,school
20019,25570673,Marian Bergeson Elementary School,school
20021,25570673,Laguna Niguel Regional Park,park
20023,25570673,Niguel Hills Middle School,school
20029,25570673,Community Roots Academy,school
20033,25572178,Aliso and Wood Canyons Wilderness Park,park
20035,25572178,Niguel Botanical Preserve,park
20036,25572178,Laguna Niguel Regional Park,park
20037,25572178,Albertsons,grocery store
20043,25572178,Moulton Elementary School,school
20045,25695561,Ralphs,grocery store
20053,25695561,George White Elementary School,school
20055,25695561,John Malcom Elementary School,school
20059,25695561,Trader Joe's,grocery store
20061,25695616,Ralphs,grocery store
20068,25695616,George White Elementary School,school
